time(h:m:s),Satellites,Latitude,Longitude,Altitude,Time,Course,Speed,azimuth(calib&flt)
23:59:14,15,35.6433383,139.523655,32,1605679967,115.85,0.17,113.817
23:59:14,15,35.6433383,139.523655,32,1605679967,115.85,0.17,113.817
23:59:14,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.061
23:59:14,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.061
23:59:14,15,35.6433383,139.523655,32,1605679967,115.85,0.17,113.987
23:59:14,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.061
23:59:14,15,35.6433383,139.523655,32,1605679967,115.85,0.17,113.987
23:59:14,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.061
23:59:14,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.231
23:59:14,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.231
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.231
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.231
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.231
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.306
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.306
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.381
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.306
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.306
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.645
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.645
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.645
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.645
23:59:15,15,35.6433383,139.523655,32,1605679967,115.85,0.17,114.569
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,114.569
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,114.721
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,114.381
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,114.381
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,114.381
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,114.04
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,114.04
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,114.04
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,114.04
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,113.697
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,114.04
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,113.697
23:59:15,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,113.623
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,113.697
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,113.623
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,113.451
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,113.279
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,113.134
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,113.134
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,112.963
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,112.79
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,112.271
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,111.044
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,110.625
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,109.735
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,108.167
23:59:16,15,35.6433367,139.5236533,32,1605679968,115.85,0.159,108.167
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.8
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.8
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.8
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.616
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.616
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.616
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.616
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.616
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.616
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.616
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.8
23:59:16,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,107.974
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,108.344
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,108.344
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,108.225
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,108.409
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,109.861
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,110.578
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,110.934
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.465
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.465
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.533
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.601
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.601
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.601
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.67
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.74
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.74
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.809
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.7
23:59:17,15,35.643335,139.5236517,31.9,1605679969,115.85,0.123,111.561
23:59:17,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,111.203
23:59:17,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,111.203
23:59:17,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,108.279
23:59:17,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,107.532
23:59:17,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,106.509
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,106.318
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,105.602
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,105.602
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,105.409
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,104.631
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,104.436
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,103.997
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,103.802
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,103.802
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,103.802
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,103.802
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,103.849
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,103.849
23:59:18,15,35.643335,139.5236517,31.9,1605679970,115.85,0.159,103.849
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,103.849
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,103.849
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,104.241
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,104.535
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,104.731
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,106.483
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,106.676
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,108.084
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,108.395
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,109.709
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,110.08
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,110.45
23:59:18,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,110.45
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,110.316
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,110.316
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,110.316
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,110.316
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,110.316
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,110.25
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,109.818
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,109.451
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,107.965
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,107.777
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,106.834
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,106.454
23:59:19,15,35.6433333,139.52365,31.8,1605679971,115.85,0.134,105.69
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,105.113
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,104.92
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,104.533
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,104.145
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,104.193
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,104.193
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,103.997
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,103.41
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,103.455
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,103.501
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,103.501
23:59:19,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,103.501
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,103.501
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,103.501
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,103.501
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,103.547
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,104.093
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,104.289
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,104.681
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,106.676
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,108.395
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,108.395
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,108.584
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,108.772
23:59:20,15,35.6433333,139.52365,31.8,1605679972,115.85,0.082,108.772
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,108.772
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,108.772
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,108.772
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,108.772
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,108.772
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,108.71
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,108.71
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,108.273
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,108.273
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,106.947
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,105.409
23:59:20,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,105.215
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,104.436
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,104.045
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,103.455
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,103.258
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,102.863
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,102.622
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,102.622
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,101.829
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,101.63
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,101.63
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,101.67
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,101.67
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,101.67
23:59:21,15,35.6433333,139.5236483,31.7,1605679973,115.85,0.087,101.67
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,101.67
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,101.67
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,101.67
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,101.67
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,101.91
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,102.31
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,104.927
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.708
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.708
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.903
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.957
23:59:21,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.957
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.957
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.957
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.957
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.903
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.957
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.849
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.602
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.655
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.267
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,105.123
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,104.731
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,103.594
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,103.15
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,102.352
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,102.31
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,101.108
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,100.705
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,100.336
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,99.9301
23:59:22,15,35.6433317,139.5236483,31.7,1605679974,115.85,0.108,99.7266
23:59:22,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,99.3189
23:59:22,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,98.5893
23:59:22,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,97.9946
23:59:22,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,97.5772
23:59:22,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,97.5772
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,97.5772
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,97.6302
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,97.6302
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,97.684
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,97.7386
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,97.7662
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,97.7662
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,97.794
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,99.5073
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,99.7204
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,99.9332
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,100.358
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,100.358
23:59:23,15,35.6433317,139.5236467,31.6,1605679975,115.85,0.134,100.395
23:59:23,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,100.395
23:59:23,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,100.395
23:59:23,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,100.358
23:59:23,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,100.358
23:59:23,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,100.358
23:59:23,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,99.9332
23:59:23,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,99.7204
23:59:23,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,99.5416
23:59:23,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,98.7468
23:59:23,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,97.3899
23:59:23,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,96.3061
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,96.3061
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,95.8714
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,94.9826
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,93.2406
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,92.1489
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,91.7119
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,91.7119
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,91.4933
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,91.4933
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,91.4933
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,91.4975
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,91.5017
23:59:24,15,35.64333,139.5236467,31.6,1605679976,115.85,0.144,91.506
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,91.506
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,91.7271
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,91.9482
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,92.1692
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,93.2624
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,93.4822
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,94.7987
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,98.4992
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,99.1462
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,99.5762
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,99.5762
23:59:24,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,99.7908
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,100.005
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,100.005
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,100.005
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,100.005
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,100.042
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,100.005
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,100.005
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,99.9691
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,99.5416
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,99.5416
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,98.4686
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,97.3899
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,97.1735
23:59:25,15,35.6433283,139.5236467,31.5,1605679977,115.85,0.113,96.0889
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,96.0889
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,94.5636
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,94.1409
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,94.1266
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,93.0425
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,92.8319
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,91.506
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,91.506
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,91.506
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,91.506
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,91.506
23:59:25,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,91.506
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,91.506
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,91.5102
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,91.506
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,91.506
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,92.1692
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,92.8414
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,95.0534
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,96.1546
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,98.7468
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,99.611
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,99.611
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,99.8264
23:59:26,15,35.6433283,139.5236467,31.5,1605679978,115.85,0.077,100.078
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,100.078
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,100.078
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,100.078
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,100.078
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,100.078
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,100.078
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,100.078
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,99.8623
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,99.6461
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,99.6461
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,97.0325
23:59:26,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,95.4943
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,95.2739
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,94.1699
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,93.506
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,92.8414
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.9542
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.9422
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.506
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.2814
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.2848
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.0611
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.0611
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.0585
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.0585
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.0585
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.0585
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.278
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.2747
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.4975
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.4933
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,91.9304
23:59:27,15,35.6433283,139.5236483,31.4,1605679979,115.85,0.18,93.6767
23:59:27,15,35.6433267,139.52365,31.4,1605679980,115.85,0.108,96.0673
23:59:27,15,35.6433267,139.52365,31.4,1605679980,115.85,0.108,96.0673
23:59:27,15,35.6433267,139.52365,31.4,1605679980,115.85,0.108,98.2533
23:59:27,15,35.6433267,139.52365,31.4,1605679980,115.85,0.108,98.2533
23:59:27,15,35.6433267,139.52365,31.4,1605679980,115.85,0.108,98.6837
23:59:28,15,35.6433267,139.52365,31.4,1605679980,115.85,0.108,98.6837
23:59:28,15,35.6433267,139.52365,31.4,1605679980,115.85,0.108,99.3275
23:59:28,15,35.6433267,139.52365,31.4,1605679980,115.85,0.108,99.3275
