time(h:m:s),ax,ay,az,anorm,rx,ry,rz,mx(raw),my(raw),mz(raw),mx(calib),my(calib),mz(calib),mx(calib&flt),my(calib&flt),mz(calib&flt),azimuth(calib),azimuth(calib&flt)
01:54:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.6,359.6
01:54:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.6,359.6
01:54:48,0,0,0,0,0,0,0,5.1,-19.5,-107.1,5.1,-19.5,-107.1,0,2.12267e-313,6.79039e-313,74.9432,269.6
01:54:49,-0.013176,-0.894992,-0.42456,0.990674,2.49977,16.157,5.091,6.3,-19.2,-105.3,6.3,-19.2,-105.3,0,2.12267e-313,2.54707e-313,71.434,269.6
01:54:49,0.025864,-0.938424,-0.474336,1.05181,3.53626,19.9982,9.99908,5.7,-19.8,-105,5.7,-19.8,-105,0,2.12267e-313,2.12267e-313,73.54,269.6
01:54:49,0.052948,-0.99064,-0.542168,1.13054,4.54227,22.7723,14.6938,6,-20.7,-105.6,6,-20.7,-105.6,0,2.12267e-313,4.32788e-315,73.4355,269.6
01:54:49,0.071248,-1.0775,-0.590968,1.23099,3.29238,22.6808,17.9252,5.1,-20.7,-105,5.1,-20.7,-105,0,6.77666e-317,6.7586e-317,75.7593,269.6
01:54:49,0.240096,-1.11118,-0.604144,1.28738,-1.52425,17.8642,6.58476,7.5,-21.3,-105,7.5,-21.3,-105,0,6.77663e-317,6.75857e-317,70.2022,269.6
01:54:49,0.294752,-0.984784,-0.60024,1.19036,-1.52425,7.86513,-11.2795,4.35,-22.05,-105.75,4.35,-22.05,-105.75,0,2.47033e-323,6.75857e-317,78.4401,269.6
01:54:49,0.085888,-0.988932,-0.526552,1.12366,4.14596,-5.60924,-9.48084,4.8,-20.7,-104.7,4.8,-20.7,-104.7,0,2.47033e-323,6.34924e-320,76.5448,269.6
01:54:49,0.039528,-0.948672,-0.282064,0.990505,2.31686,-14.4499,9.7552,6.45,-21.15,-105.15,6.45,-21.15,-105.15,0,2.47033e-323,2.47033e-323,72.6402,269.6
01:54:49,0.217892,-0.821548,-0.159088,0.864712,-1.12794,-19.7543,25.8818,6.6,-18.9,-105.9,6.6,-18.9,-105.9,4.35,-1.53476e-50,-1.53476e-50,70.3505,359.6
01:54:49,0.3904,-0.877912,-0.231312,0.988254,-3.23141,-19.6323,29.3875,6.6,-20.4,-105,6.6,-20.4,-105,4.8,-18.9,-104.7,71.6721,75.35
01:54:49,0.393816,-0.945744,-0.347944,1.08194,-0.30485,-11.5233,21.4005,6.6,-21,-106.5,6.6,-21,-106.5,5.1,-19.2,-105,72.1528,74.7243
01:54:49,0.223992,-0.982588,-0.33306,1.0614,0.213395,11.0051,5.97506,7.35,-20.55,-106.35,7.35,-20.55,-106.35,5.1,-19.5,-105,69.9197,74.9432
01:54:49,0.059048,-0.91256,-0.2196,0.940466,-3.53626,34.0213,-0.18291,4.95,-20.85,-106.05,4.95,-20.85,-106.05,5.1,-19.8,-105,76.2447,75.156
01:54:49,0.072956,-0.873764,-0.206668,0.900832,-4.57275,46.6725,4.32887,6,-19.5,-104.7,6,-19.5,-104.7,5.7,-19.8,-105,72.4973,73.54
01:54:49,0.135664,-0.886696,-0.273768,0.937861,-2.98753,49.0809,9.32841,6.9,-20.1,-105.6,6.9,-20.1,-105.6,6,-20.1,-105,70.6535,72.9792
01:54:49,0.142496,-0.904752,-0.306952,0.965971,-1.31086,45.3312,11.8282,6.45,-21.75,-104.85,6.45,-21.75,-104.85,6,-20.4,-105,73.0822,73.2105
01:54:49,0.12444,-0.894504,-0.290848,0.948797,-0.54873,41.9474,14.5109,6.45,-22.05,-103.35,6.45,-22.05,-103.35,6.3,-20.55,-105,73.2949,72.5561
01:54:49,0.11224,-0.856928,-0.289628,0.911487,-1.00601,38.7769,17.6813,5.4,-19.8,-102.6,5.4,-19.8,-102.6,6.3,-20.55,-105,74.3449,72.5561
01:54:49,0.113216,-0.857904,-0.332816,0.927137,-2.31686,37.3136,19.3275,7.35,-21.75,-102.75,7.35,-21.75,-102.75,6.45,-20.7,-105,70.9283,72.2933
01:54:49,0.07564,-0.881572,-0.333792,0.945678,-4.38984,39.722,18.291,7.05,-21.75,-101.55,7.05,-21.75,-101.55,6.45,-20.7,-105,71.6405,72.2933
01:54:49,0.044408,-0.88328,-0.323544,0.94172,-6.40185,43.4106,14.8767,6.75,-21.45,-102.45,6.75,-21.45,-102.45,6.45,-20.7,-105,72.132,72.2933
01:54:49,0.042944,-0.880352,-0.330864,0.941454,-6.7067,44.4471,13.2915,8.85,-22.05,-100.35,8.85,-22.05,-100.35,6.6,-20.85,-105,67.7314,72.035
01:54:49,0.00122,-0.898896,-0.337208,0.960065,-7.74319,44.0508,14.5413,6.6,-21.3,-101.1,6.6,-21.3,-101.1,6.6,-21,-104.85,72.3839,72.1528
01:54:49,-0.00976,-0.918904,-0.292068,0.964253,-8.23095,43.1363,20.303,6.6,-21.9,-99.9,6.6,-21.9,-99.9,6.6,-21.15,-104.7,72.8288,72.2691
01:54:49,0.036112,-0.920856,-0.30256,0.96996,-8.29192,43.6545,25.0587,7.65,-21.15,-99.75,7.65,-21.15,-99.75,6.6,-21.15,-104.7,69.7148,72.2691
01:54:49,0.03904,-0.941108,-0.385032,1.01757,-10.6393,44.2033,32.5885,9.6,-22.5,-97.2,9.6,-22.5,-97.2,6.6,-21.15,-103.35,66.4937,72.2691
01:54:49,0.037332,-1.0348,-0.489952,1.14554,-16.4619,47.8005,42.0388,8.4,-22.2,-98.7,8.4,-22.2,-98.7,6.6,-21.15,-102.75,68.8744,72.2691
01:54:49,0.171776,-1.08824,-0.555832,1.23399,-17.8642,53.9585,41.4596,8.7,-21.3,-97.2,8.7,-21.3,-97.2,6.75,-21.3,-102.6,67.3824,72.0165
01:54:49,0.392108,-0.92232,-0.528016,1.13279,-17.0106,55.7876,30.6374,8.55,-21.75,-97.65,8.55,-21.75,-97.65,6.9,-21.3,-102.45,68.14,71.6506
01:54:49,0.33184,-0.745176,-0.534848,0.975432,-13.2305,42.9839,22.1321,9.15,-23.25,-97.65,9.15,-23.25,-97.65,7.05,-21.45,-101.55,68.118,71.4058
01:54:49,0.127368,-0.835944,-0.468236,0.966576,-7.95659,26.6744,16.3704,10.05,-21.15,-96.75,10.05,-21.15,-96.75,7.35,-21.45,-101.1,64.184,70.6856
01:54:49,0.166896,-0.952088,-0.434808,1.0599,-2.25589,19.9372,6.7067,9.15,-21.45,-95.55,9.15,-21.45,-95.55,7.35,-21.45,-100.35,66.4982,70.6856
01:54:49,0.278648,-0.9577,-0.462624,1.09948,5.4873,22.1016,-5.33488,8.25,-23.25,-95.85,8.25,-23.25,-95.85,7.65,-21.75,-99.9,70.0633,70.222
01:54:50,0.249368,-0.9394,-0.508984,1.09714,7.49931,25.8513,-7.62125,9.3,-21.9,-95.4,9.3,-21.9,-95.4,8.25,-21.75,-99.75,66.5911,68.8277
01:54:50,0.124684,-0.9089,-0.461892,1.02713,-1.00601,30.7289,2.16444,9.45,-23.55,-92.55,9.45,-23.55,-92.55,8.4,-21.75,-98.7,67.7357,68.4831
01:54:50,0.076128,-0.874008,-0.418704,0.97211,-4.38984,36.3991,10.9136,9.75,-23.85,-93.45,9.75,-23.85,-93.45,8.55,-21.75,-97.65,67.365,68.14
01:54:50,0.094916,-0.843996,-0.444568,0.958634,-2.16444,39.2342,15.4864,10.05,-24.45,-93.75,10.05,-24.45,-93.75,8.7,-21.75,-97.65,67.2552,67.7986
01:54:50,0.139568,-0.830576,-0.475312,0.967087,0.762125,37.7099,21.4919,10.2,-23.7,-93.6,10.2,-23.7,-93.6,8.85,-21.9,-97.2,66.3139,67.5959
01:54:50,0.155672,-0.804224,-0.477264,0.948046,2.80462,34.7529,23.4125,10.05,-22.65,-91.35,10.05,-22.65,-91.35,9.15,-21.9,-97.2,65.6727,66.9244
01:54:50,0.18666,-0.797636,-0.49044,0.954776,4.6642,33.1372,20.3945,11.4,-22.5,-90.6,11.4,-22.5,-90.6,9.15,-22.05,-96.75,62.7302,67.0632
01:54:50,0.156892,-0.828624,-0.510692,0.98592,5.4873,33.5945,12.9561,10.5,-22.8,-91.2,10.5,-22.8,-91.2,9.3,-22.2,-95.85,64.8727,66.8703
01:54:50,0.100284,-0.84058,-0.506056,0.986268,3.71917,38.2282,7.40786,10.5,-23.4,-89.7,10.5,-23.4,-89.7,9.45,-22.5,-95.55,65.4334,66.8176
01:54:50,0.105896,-0.859124,-0.533384,1.01676,2.4388,44.0203,7.25543,11.25,-23.25,-89.55,11.25,-23.25,-89.55,9.6,-22.5,-95.4,63.779,66.4937
01:54:50,0.133224,-0.882304,-0.608048,1.07978,1.58522,45.3617,9.38938,10.65,-23.55,-87.75,10.65,-23.55,-87.75,9.75,-22.65,-93.75,65.2661,66.3099
01:54:50,0.109556,-0.843996,-0.597556,1.03991,-1.58522,42.8314,13.8402,11.55,-24.75,-88.35,11.55,-24.75,-88.35,10.05,-22.8,-93.6,64.5831,65.8126
01:54:50,0.097844,-0.79666,-0.557784,0.977427,-3.96305,35.7894,18.1995,11.85,-24.15,-87.45,11.85,-24.15,-87.45,10.05,-23.25,-93.45,63.4636,66.2232
01:54:50,0.12688,-0.813984,-0.545096,0.987825,-2.86559,29.5095,18.9007,11.7,-24.3,-88.2,11.7,-24.3,-88.2,10.05,-23.25,-92.55,63.89,66.2232
01:54:50,0.16714,-0.863272,-0.538996,1.03135,-2.22541,22.6199,16.0961,12.75,-21.75,-87.75,12.75,-21.75,-87.75,10.2,-23.25,-91.35,59.2209,65.9125
01:54:50,0.194712,-0.886696,-0.488488,1.0309,-0.67067,16.7058,5.36536,13.2,-24,-84.6,13.2,-24,-84.6,10.5,-23.25,-91.2,60.7892,65.2955
01:54:50,0.187636,-0.906704,-0.47214,1.03934,2.49977,10.9136,-7.10301,11.25,-22.65,-87.15,11.25,-22.65,-87.15,10.5,-23.25,-90.6,63.1869,65.2955
01:54:50,0.1037,-0.874984,-0.454816,0.991569,2.25589,0.579215,-12.133,11.7,-23.1,-86.1,11.7,-23.1,-86.1,10.65,-23.25,-89.7,62.7381,64.9892
01:54:50,0.050264,-0.874496,-0.419192,0.971078,3.90208,-7.68222,-11.2185,10.35,-23.25,-85.95,10.35,-23.25,-85.95,10.65,-23.25,-89.55,65.6032,64.9892
01:54:50,0.077592,-0.873764,-0.3965,0.962651,5.45682,-14.7547,-8.01756,12,-23.7,-87,12,-23.7,-87,11.25,-23.4,-88.35,62.7456,63.9232
01:54:50,0.138104,-0.885232,-0.406992,0.984048,6.52379,-19.5104,-6.21894,11.25,-23.85,-85.05,11.25,-23.85,-85.05,11.25,-23.55,-88.2,64.3468,64.0659
01:54:50,0.167628,-0.930372,-0.398208,1.0258,6.64573,-21.2176,-10.2734,12.45,-22.95,-85.95,12.45,-22.95,-85.95,11.25,-23.4,-87.75,61.1209,63.9232
01:54:50,0.158112,-0.963312,-0.35868,1.04001,9.1455,-21.4614,-15.6083,10.8,-24.3,-86.7,10.8,-24.3,-86.7,11.25,-23.4,-87.75,65.6375,63.9232
01:54:50,0.10126,-0.939644,-0.313052,0.995583,11.5538,-22.0102,-14.9072,11.4,-25.2,-85.8,11.4,-25.2,-85.8,11.4,-23.4,-87.45,65.2589,63.6256
01:54:50,0.087352,-0.920856,-0.282552,0.967182,11.7672,-21.8882,-13.5353,10.8,-25.5,-88.2,10.8,-25.5,-88.2,11.4,-23.4,-87.45,66.6459,63.6256
01:54:50,0.117852,-0.963068,-0.310368,1.01868,14.6633,-21.37,-13.2305,10.2,-25.8,-86.7,10.2,-25.8,-86.7,11.4,-23.55,-87.15,68.0287,63.7695
01:54:50,0.094184,-0.979904,-0.308416,1.0316,16.4009,-20.0591,-11.7062,9.75,-25.05,-88.65,9.75,-25.05,-88.65,11.25,-23.7,-87.15,68.3329,64.2071
01:54:50,0.077104,-0.919636,-0.281576,0.964863,15.3949,-17.1326,-9.23696,11.55,-24.75,-86.85,11.55,-24.75,-86.85,11.4,-23.85,-87,64.5831,64.0528
01:54:50,0.081984,-0.914024,-0.293776,0.963569,14.5109,-13.9012,-8.23095,10.5,-25.5,-87.6,10.5,-25.5,-87.6,11.4,-24,-87,67.2199,64.1923
01:54:50,0.123464,-0.951112,-0.335988,1.01624,14.6633,-11.5233,-9.78569,9.3,-25.2,-89.4,9.3,-25.2,-89.4,11.4,-24.15,-87,69.3435,64.3304
01:54:50,0.106384,-0.941352,-0.328912,1.00282,14.6328,-10.7917,-11.1575,10.05,-24.75,-88.05,10.05,-24.75,-88.05,11.4,-24.3,-87,67.4999,64.467
01:54:51,0.066368,-0.90036,-0.326472,0.960019,12.5598,-10.4564,-11.3404,8.55,-24.45,-87.75,8.55,-24.45,-87.75,11.25,-24.3,-87,70.3256,64.7576
01:54:51,0.05734,-0.914268,-0.35258,0.981573,11.0661,-8.35289,-11.8282,10.65,-24.75,-86.55,10.65,-24.75,-86.55,11.25,-24.3,-86.85,66.3176,64.7576
01:54:51,0.081496,-0.93208,-0.354776,1.00064,9.7552,-7.19446,-11.1575,10.2,-25.5,-86.4,10.2,-25.5,-86.4,10.8,-24.45,-86.7,67.7986,65.7681
01:54:51,0.077836,-0.911828,-0.338428,0.975716,7.40786,-7.59077,-9.23696,10.05,-26.55,-88.05,10.05,-26.55,-88.05,10.8,-24.75,-86.7,68.8668,66.0253
01:54:51,0.073688,-0.899872,-0.349408,0.968135,5.36536,-8.41386,-7.86513,10.5,-25.5,-86.4,10.5,-25.5,-86.4,10.65,-24.75,-86.7,67.2199,66.3176
01:54:51,0.072712,-0.91378,-0.390644,0.996435,3.38384,-9.54181,-6.7067,9.9,-27.3,-88.2,9.9,-27.3,-88.2,10.5,-24.75,-86.7,69.6675,66.6113
01:54:51,0.07076,-0.911584,-0.404064,0.99963,0.36582,-10.7917,-4.45081,9.6,-25.5,-87.9,9.6,-25.5,-87.9,10.5,-25.05,-86.85,68.9701,66.8584
01:54:51,0.077592,-0.872056,-0.38064,0.954667,-2.56074,-12.4074,-2.89608,8.55,-25.35,-88.65,8.55,-25.35,-88.65,10.5,-25.2,-87,70.9619,66.9801
01:54:51,0.065392,-0.8662,-0.39284,0.953363,-4.38984,-14.9377,-2.31686,8.25,-25.65,-88.05,8.25,-25.65,-88.05,10.2,-25.2,-87.6,71.7703,67.5638
01:54:51,0.072468,-0.932568,-0.42578,1.02773,-6.21894,-17.7423,-0.945035,7.8,-26.1,-90.3,7.8,-26.1,-90.3,10.2,-25.35,-87.75,72.9612,67.6818
01:54:51,0.06588,-0.963312,-0.414312,1.0507,-8.5358,-18.7178,0.73164,8.7,-25.8,-90.6,8.7,-25.8,-90.6,10.05,-25.5,-87.9,70.9654,68.0897
01:54:51,0.125172,-1.00113,-0.43066,1.097,-10.7002,-15.8217,0.79261,7.5,-24.9,-91.5,7.5,-24.9,-91.5,10.05,-25.5,-88.05,72.8374,68.0897
01:54:51,0.23912,-0.980392,-0.423096,1.09424,-9.63326,-12.3159,-2.01201,6.75,-26.55,-91.05,6.75,-26.55,-91.05,9.9,-25.5,-88.05,75.3355,68.382
01:54:51,0.299388,-0.974292,-0.398452,1.09437,-3.10947,-15.7607,-6.76767,9.3,-24.6,-91.2,9.3,-24.6,-91.2,9.75,-25.5,-88.05,68.891,68.6755
01:54:51,0.29036,-0.968192,-0.385032,1.08164,3.0485,-24.2661,-12.194,7.95,-24.75,-92.85,7.95,-24.75,-92.85,9.6,-25.35,-88.05,71.7924,68.8584
01:54:51,0.265472,-0.907192,-0.43188,1.03923,4.02402,-30.6374,-15.1815,8.7,-25.8,-92.1,8.7,-25.8,-92.1,9.3,-25.5,-88.05,70.9654,69.5628
01:54:51,0.202032,-0.881328,-0.460672,1.01478,6.58476,-33.9603,-15.9741,9,-26.1,-91.5,9,-26.1,-91.5,9.3,-25.5,-88.2,70.5744,69.5628
01:54:51,0.183,-0.901336,-0.438956,1.01911,9.48083,-35.6675,-16.2485,8.4,-25.8,-93.3,8.4,-25.8,-93.3,9,-25.5,-88.65,71.5657,70.16
01:54:51,0.22936,-0.899872,-0.41968,1.01907,9.38938,-36.8259,-17.6813,7.5,-25.8,-92.7,7.5,-25.8,-92.7,8.7,-25.5,-88.65,73.391,70.7616
01:54:51,0.254492,-0.875472,-0.422608,1.0049,7.07252,-37.4661,-17.7728,6.3,-27,-93,6.3,-27,-93,8.7,-25.65,-90.3,76.466,70.864
01:54:51,0.2318,-0.861808,-0.452376,1.00054,3.96305,-37.9843,-15.4864,7.05,-25.95,-94.35,7.05,-25.95,-94.35,8.7,-25.8,-90.6,74.4009,70.9654
01:54:51,0.146888,-0.838384,-0.408944,0.944298,0.91455,-36.4905,-13.8402,7.2,-27.9,-94.8,7.2,-27.9,-94.8,8.55,-25.8,-91.05,75.1297,71.265
01:54:51,0.103456,-0.805688,-0.387472,0.899984,-1.95104,-34.3261,-13.7792,5.85,-26.85,-96.15,5.85,-26.85,-96.15,8.4,-25.8,-91.2,77.3087,71.5657
01:54:51,0.142984,-0.793488,-0.429928,0.913732,-2.40831,-31.3081,-15.8522,6.3,-27.6,-96.9,6.3,-27.6,-96.9,8.25,-25.8,-91.5,76.7419,71.8674
01:54:51,0.173728,-0.823256,-0.492392,0.974875,-0.79261,-28.6559,-18.6568,5.55,-26.25,-97.05,5.55,-26.25,-97.05,7.95,-25.8,-91.5,77.6618,72.4739
01:54:51,0.155916,-0.843752,-0.516548,1.00152,-0.48776,-26.7963,-19.9067,6.6,-24,-96,6.6,-24,-96,7.8,-25.8,-92.1,74.2237,72.7786
01:54:51,0.109068,-0.833992,-0.51972,0.98871,0.945035,-25.333,-16.6753,5.85,-25.35,-97.65,5.85,-25.35,-97.65,7.5,-25.8,-92.7,76.6054,73.391
01:54:51,0.084424,-0.84668,-0.545096,1.01051,3.71917,-26.2171,-12.7427,5.7,-25.2,-97.5,5.7,-25.2,-97.5,7.5,-25.8,-92.85,76.8547,73.391
01:54:51,0.081496,-0.856196,-0.538508,1.01474,7.43834,-28.7474,-9.29792,6.45,-25.35,-98.85,6.45,-25.35,-98.85,7.2,-25.8,-93,75.3247,74.0072
01:54:51,0.063928,-0.841312,-0.524112,0.99327,11.127,-32.8323,-2.98753,6,-26.7,-98.4,6,-26.7,-98.4,7.05,-25.8,-93.3,76.9349,74.3167
01:54:51,0.0732,-0.82716,-0.55632,0.999522,11.8282,-33.1067,1.46328,5.1,-24.9,-99.9,5.1,-24.9,-99.9,6.75,-25.8,-94.35,78.0248,74.9385
01:54:51,0.099796,-0.82838,-0.583648,1.01824,12.0721,-29.2961,2.92656,4.35,-25.95,-100.35,4.35,-25.95,-100.35,6.6,-25.8,-94.8,80.084,75.2507
01:54:52,0.07076,-0.864248,-0.581696,1.04418,10.3649,-24.8148,4.63372,4.8,-24.9,-101.4,4.8,-24.9,-101.4,6.45,-25.8,-96,78.6889,75.5638
01:54:52,0.120048,-0.981124,-0.561444,1.13677,6.40185,-18.5044,3.84111,5.1,-24,-100.5,5.1,-24,-100.5,6.3,-25.8,-96.15,77.6031,75.8777
01:54:52,0.321592,-0.973804,-0.60756,1.19199,-0.823095,-11.7062,-9.1455,4.05,-24.15,-100.95,4.05,-24.15,-100.95,6.3,-25.8,-96.9,80.08,75.8777
01:54:52,0.310856,-0.966728,-0.568032,1.16355,-2.01201,-11.6453,-15.6083,4.8,-25.8,-99,4.8,-25.8,-99,6,-25.8,-97.05,79.0608,76.5081
01:54:52,0.168116,-0.940864,-0.364292,1.02284,1.09746,-20.4859,-7.07252,4.5,-24.9,-99.6,4.5,-24.9,-99.6,5.85,-25.8,-97.5,79.3559,76.8245
01:54:52,0.172752,-0.90768,-0.206912,0.946857,1.34134,-33.3506,4.2679,4.2,-24,-100.8,4.2,-24,-100.8,5.85,-25.35,-97.65,79.6738,76.6054
01:54:52,0.284992,-0.945744,-0.205936,1.00899,3.01802,-43.7155,8.10901,4.65,-23.85,-101.85,4.65,-23.85,-101.85,5.7,-25.35,-98.4,78.5675,76.9277
01:54:52,0.350872,-0.998448,-0.3172,1.10482,3.78014,-46.2153,4.81663,3.75,-24.75,-102.45,3.75,-24.75,-102.45,5.55,-25.2,-98.85,80.9844,77.1796
01:54:52,0.270352,-0.998204,-0.358436,1.09452,1.89007,-32.8019,-1.15843,5.25,-24.75,-103.95,5.25,-24.75,-103.95,5.25,-24.9,-99,77.6239,77.6939
01:54:52,0.169824,-0.930128,-0.276696,0.985159,-1.46328,-15.4254,-1.52425,5.7,-24.6,-103.5,5.7,-24.6,-103.5,5.25,-24.9,-99.6,76.5544,77.6939
01:54:52,0.114192,-0.834724,-0.261324,0.882096,-2.86559,-6.7067,0.823095,3.45,-24.15,-103.65,3.45,-24.15,-103.65,5.1,-24.9,-99.9,81.4699,78.0248
01:54:52,0.084912,-0.77592,-0.247904,0.818974,-0.48776,-4.38984,1.03649,3.75,-24.45,-105.45,3.75,-24.45,-105.45,5.1,-24.75,-100.35,80.8803,77.9566
01:54:52,0.104432,-0.77226,-0.2745,0.826221,3.20093,-5.42633,-1.95104,3.3,-24.9,-104.1,3.3,-24.9,-104.1,4.8,-24.75,-100.5,82.0506,78.6243
01:54:52,0.147376,-0.800808,-0.324032,0.876362,4.93857,-5.60924,-6.88961,3.3,-23.7,-105.3,3.3,-23.7,-105.3,4.8,-24.75,-100.8,81.6731,78.6243
01:54:52,0.144448,-0.864004,-0.349164,0.943018,4.81663,-3.71917,-12.255,4.35,-23.25,-104.85,4.35,-23.25,-104.85,4.65,-24.75,-100.95,79.0027,78.9594
01:54:52,0.098088,-0.886696,-0.339648,0.954574,4.51178,-1.03649,-15.9741,3.75,-22.65,-104.55,3.75,-22.65,-104.55,4.5,-24.6,-101.4,80.1992,79.2337
01:54:52,0.057828,-0.879132,-0.323544,0.938562,3.38384,1.61571,-14.9681,3.3,-22.5,-103.2,3.3,-22.5,-103.2,4.35,-24.45,-101.85,81.2561,79.5118
01:54:52,0.022936,-0.896212,-0.38796,0.97685,0.30485,3.47529,-9.63326,3.75,-23.85,-104.55,3.75,-23.85,-104.55,4.35,-24.15,-102.45,80.6644,79.3891
01:54:52,0.020496,-0.916952,-0.413336,1.00602,-1.15843,3.59723,-6.21894,3.6,-24.3,-104.7,3.6,-24.3,-104.7,4.2,-24.15,-103.2,81.173,79.7342
01:54:52,0.012688,-0.908168,-0.404064,0.994081,-2.77414,1.00601,-1.52425,3.75,-25.65,-104.55,3.75,-25.65,-104.55,4.05,-24.15,-103.5,81.2824,80.08
01:54:52,0.005856,-0.901824,-0.417484,0.993788,-5.57876,-6.82864,4.57275,3.75,-22.65,-104.55,3.75,-22.65,-104.55,3.75,-24.15,-103.65,80.1992,80.7736
01:54:52,0.025376,-0.929152,-0.44164,1.02908,-5.12148,-14.6938,6.097,2.1,-21.3,-105.3,2.1,-21.3,-105.3,3.75,-24.15,-103.95,83.9693,80.7736
01:54:52,0.018788,-0.960872,-0.424316,1.05056,-3.8716,-23.0771,6.61524,3,-22.8,-106.2,3,-22.8,-106.2,3.75,-24,-104.1,82.1041,80.7193
01:54:52,-0.018788,-1.03432,-0.426268,1.11887,-4.05451,-31.6739,6.06652,2.85,-23.85,-103.95,2.85,-23.85,-103.95,3.75,-23.85,-104.1,82.7856,80.6644
01:54:52,0.011224,-1.14875,-0.484096,1.24664,-3.84111,-33.1067,1.28037,4.35,-23.55,-105.75,4.35,-23.55,-105.75,3.75,-23.85,-104.55,79.1347,80.6644
01:54:52,0.214476,-1.20902,-0.520696,1.33374,-0.54873,-28.6254,-7.22495,3.45,-23.25,-106.65,3.45,-23.25,-106.65,3.75,-23.85,-104.55,81.1596,80.6644
01:54:52,0.537776,-0.98698,-0.545096,1.24918,6.37137,-27.3755,-8.96259,1.8,-20.4,-107.1,1.8,-20.4,-107.1,3.75,-23.7,-104.55,84.5575,80.6088
01:54:52,0.428952,-0.778848,-0.511912,1.02599,9.93811,-36.9478,0.85358,2.25,-21.15,-107.55,2.25,-21.15,-107.55,3.6,-23.55,-104.55,83.5275,80.9087
01:54:52,0.271328,-0.750544,-0.5002,0.941879,9.51132,-45.7275,6.52379,2.55,-22.35,-108.15,2.55,-22.35,-108.15,3.45,-23.25,-104.7,83.091,81.1596
01:54:52,0.18666,-0.835944,-0.435296,0.960795,11.7062,-50.6661,1.37182,3.9,-18.3,-108,3.9,-18.3,-108,3.45,-23.25,-104.85,77.5694,81.1596
01:54:52,0.2196,-0.89792,-0.408456,1.0106,15.4254,-45.9714,-14.145,1.95,-18.75,-107.85,1.95,-18.75,-107.85,3.45,-22.8,-105.3,83.6626,80.9955
01:54:52,0.184952,-0.853024,-0.458232,0.985816,11.7672,-37.3136,-17.4984,2.85,-18.15,-109.05,2.85,-18.15,-109.05,3.3,-22.65,-105.3,80.676,81.3106
01:54:53,0.117364,-0.830576,-0.42212,0.939051,8.68823,-25.6684,-10.7612,4.65,-19.35,-110.25,4.65,-19.35,-110.25,3.45,-22.65,-105.3,76.0875,80.9394
01:54:53,0.094184,-0.82472,-0.35868,0.904259,7.07252,-17.7423,-2.19492,3.45,-19.05,-108.15,3.45,-19.05,-108.15,3.45,-22.5,-105.75,79.3349,80.8825
01:54:53,0.106384,-0.818376,-0.370392,0.90457,8.62726,-15.3644,2.83511,3.15,-20.25,-109.05,3.15,-20.25,-109.05,3.45,-22.35,-106.2,80.7582,80.8249
01:54:53,0.099064,-0.80276,-0.420656,0.911696,8.96259,-14.6328,5.85312,2.7,-20.4,-109.2,2.7,-20.4,-109.2,3.3,-21.3,-106.65,82.0606,80.7932
01:54:53,0.075152,-0.793244,-0.442616,0.911478,7.56028,-11.8282,6.79816,2.4,-19.8,-110.7,2.4,-19.8,-110.7,3.15,-21.15,-107.1,82.6888,81.1289
01:54:53,0.0244,-0.768112,-0.427,0.879159,3.78014,-6.52379,8.29192,3.75,-18.15,-109.35,3.75,-18.15,-109.35,3.15,-20.4,-107.55,77.9263,80.8222
01:54:53,0.00488,-0.768112,-0.408944,0.870204,2.4388,-1.95104,9.1455,2.7,-18.3,-110.1,2.7,-18.3,-110.1,3,-20.4,-107.85,81.2071,81.2341
01:54:53,0.003904,-0.82716,-0.42944,0.932002,3.38384,4.90808,8.99308,4.95,-19.05,-108.45,4.95,-19.05,-108.45,3,-20.25,-108,75.0342,81.173
01:54:53,-0.000488,-0.874008,-0.427,0.972738,4.81663,9.63326,9.7552,5.25,-19.35,-108.15,5.25,-19.35,-108.15,3,-19.8,-108.15,74.4201,80.9844
01:54:53,0.009272,-0.905484,-0.42334,0.999602,5.57876,12.8647,14.0841,4.2,-19.2,-108,4.2,-19.2,-108,3.15,-19.35,-108.15,77.2609,80.3539
01:54:53,0.05612,-0.948672,-0.458232,1.05504,7.19446,17.7423,18.1691,4.35,-19.95,-109.05,4.35,-19.95,-109.05,3.45,-19.35,-108.15,77.2995,79.4907
01:54:53,0.023668,-0.969168,-0.525088,1.10253,5.06051,23.0162,25.5769,3.6,-20.4,-108.6,3.6,-20.4,-108.6,3.45,-19.35,-108.15,79.592,79.4907
01:54:53,0.01952,-1.12142,-0.504592,1.22987,-1.89007,27.9243,30.9728,3.45,-19.65,-108.15,3.45,-19.65,-108.15,3.45,-19.35,-108.15,79.6419,79.4907
01:54:53,0.243756,-1.10264,-0.510204,1.23917,-6.43234,34.3261,16.5838,4.95,-19.95,-108.45,4.95,-19.95,-108.45,3.45,-19.35,-108.45,75.6652,79.4907
01:54:53,0.296216,-0.984784,-0.502152,1.14442,-4.99954,37.3746,4.93857,3.75,-20.55,-108.15,3.75,-20.55,-108.15,3.6,-19.35,-108.45,79.2584,79.0608
01:54:53,0.108092,-0.95648,-0.350384,1.02436,-4.60323,29.7534,17.1021,4.8,-18,-107.7,4.8,-18,-107.7,3.75,-19.35,-108.45,74.6686,78.6321
