time(h:m:s),Satellites,Latitude,Longitude,Altitude,Time,Course,Speed
21:59:33,15,35.4127883,138.5934617,903.1000000,1607753596,108.32,0.34
21:59:33,15,35.4127883,138.5934617,903.1000000,1607753596,108.32,0.34
21:59:33,15,35.4127883,138.5934617,903.1000000,1607753596,108.32,0.34
21:59:33,15,35.4127883,138.5934617,903.1000000,1607753596,108.32,0.34
21:59:33,15,35.4127883,138.5934617,903.1000000,1607753596,108.32,0.34
21:59:33,15,35.4127883,138.5934617,903.1000000,1607753596,108.32,0.34
21:59:33,15,35.4127883,138.5934617,903.1000000,1607753596,108.32,0.34
21:59:33,15,35.4127883,138.5934617,903.1000000,1607753596,108.32,0.34
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:33,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127867,138.5934633,903.2000000,1607753597,108.32,0.17
21:59:34,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:34,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:34,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:34,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:34,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:34,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:34,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:34,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127850,138.5934600,903.3000000,1607753598,108.32,0.237
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:35,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127800,138.5934500,903.4000000,1607753599,241.02,0.731
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:36,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127767,138.5934367,903.5000000,1607753600,256.8,1.044
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:37,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127750,138.5934267,903.6000000,1607753601,279.76,0.818
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:38,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127717,138.5934167,903.8000000,1607753602,248.07,1.194
21:59:39,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:39,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:39,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:39,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:39,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:39,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:39,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:39,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:39,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127667,138.5934083,903.9000000,1607753603,262.31,0.535
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:40,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127617,138.5934033,904.1000000,1607753604,196.65,0.679
21:59:41,15,35.4127567,138.5933983,904.2000000,1607753605,262.21,0.499
21:59:41,15,35.4127567,138.5933983,904.2000000,1607753605,262.21,0.499
21:59:41,15,35.4127567,138.5933983,904.2000000,1607753605,262.21,0.499
21:59:41,15,35.4127567,138.5933983,904.2000000,1607753605,262.21,0.499
21:59:41,15,35.4127567,138.5933983,904.2000000,1607753605,262.21,0.499
21:59:41,15,35.4127567,138.5933983,904.2000000,1607753605,262.21,0.499
21:59:41,15,35.4127567,138.5933983,904.2000000,1607753605,262.21,0.499
21:59:41,15,35.4127567,138.5933983,904.2000000,1607753605,262.21,0.499
21:59:41,15,35.4127567,138.5933983,904.2000000,1607753605,262.21,0.499
21:59:41,15,35.4127567,138.5933983,904.2000000,1607753605,262.21,0.499
